-34.0430635, 18.350538, Lower Victoria	

-33.93027833, 18.40985733, Ludwig's Garden	

-33.54644, 18.490508, Magnet	

-33.944573, 18.37654033, Maiden's Cove	

-33.865657, 18.519474, Marconi	

-33.9114365, 18.4208445, Marina	

-33.7924535, 18.4605855, Marine	

-33.8219855, 18.4783315, MArine Circle	

-33.544138, 18.487842, Mauritius	

-33.7264205, 18.452571, Melkbosch	

-33.73080825, 18.442387, Melkbosstrand	

-33.8244315, 18.5081745, Merlot	

-33.928832, 18.4133315, Michaelis	

-33.92085, 18.420906, Mid Long	

-33.919874, 18.420802, Mid Loop	

-34.042622, 18.3593735, Military	

-33.8713045, 18.4957085, Milnerton	

-33.940293, 18.409146, Molteno	

-33.8554085, 18.5159555, Montague Gardens	

-33.552645, 18.500806, Montezuma	

-33.941282, 18.411444, Montrose	

-33.899658, 18.4086575, Mouille Point	

-34.01978367, 18.35121967, Mount Rhodes	

-33.8206385, 18.5095415, Muscadel	

-33.806021, 18.48866667, Nantucket	

-33.690167, 18.44442, Narcissus	

-33.936026, 18.425273, Nazareth	

-33.587057, 18.474383, Neil Hare	

-33.9146835, 18.4700515, Neptune	

-33.551111, 18.498477, Newlands	

-33.905837, 18.419414, Nobel Square	

-34.0466505, 18.348437, Northshore	

-33.811722, 18.5094605, Oakdale	

-33.799983, 18.486751, Oakland Hills	

-34.0561515, 18.3450845, Oceana	

-33.9174575, 18.4170475, Old Fire Station	

-33.868226, 18.512495, Omuramba	

-33.98837533, 18.35074167, Oudekraal	

-34.0397155, 18.35009, Oxford Earl	

-33.918184, 18.4668445, Paarden Eiland	

-33.8173765, 18.509583, Parklands College	

-33.8131475, 18.5074815, Parklands Main	

-33.804773, 18.5178125, Parklands Main North	

-33.8185576, 18.495905, Parklands Main South	

-33.800816, 18.503411, Parklands Secondary	

-33.5655725, 18.48834, Parkview	

-33.7015875, 18.443757, Pelican	

-33.8070105, 18.4663705, Perlemoen	

-33.692231, 18.450226, Petrus	

-33.82172, 18.5184665, Pinto	

-33.956665, 18.387194, Platteklip	

-33.8234664, 18.483905, Popham	

-33.814781, 18.48847, Porterfield	

-33.83432, 18.525165, Potsdam	

-33.955051, 18.387141, Prima	

-34.0416495, 18.3579285, Princess East	

-34.043933, 18.3522705, Princess West	

